t,lead_I
25000.5,-1161.7440637547634
25002.5,-1129.8869208976207
25004.5,-1143.4583494690492
25006.5,-1159.315492326192
25008.5,-1133.6012066119063
25010.5,-1096.4583494690492
25012.5,-1094.8869208976207
25014.5,-1108.6012066119065
25016.5,-1096.4583494690494
25018.5,-1066.4583494690492
25020.5,-1036.4583494690492
25022.5,-993.4583494690493
25024.5,-940.8869208976207
25026.5,-916.315492326192
25028.5,-927.315492326192
25030.5,-933.6012066119064
25032.5,-916.6012066119063
25034.5,-910.8869208976206
25036.5,-945.0297780404778
25038.5,-999.0297780404778
25040.5,-1045.8869208976205
25042.5,-1091.7440637547634
25044.5,-1144.1726351833347
25046.5,-1191.7440637547634
25048.5,-1233.0297780404778
25050.5,-1274.6012066119063
25052.47,-1297.172635183335
25054.45,-1282.458349469049
25056.43,-1259.8869208976205
25058.4,-1272.8869208976205
25060.4,-1315.458349469049
25062.4,-1351.8869208976207
25064.4,-1372.4583494690494
25066.4,-1395.315492326192
25068.4,-1431.315492326192
25070.4,-1472.601206611906
25072.4,-1500.0297780404778
25074.4,-1494.172635183335
25076.4,-1456.8869208976205
25078.4,-1424.3154923261918
25080.4,-1425.7440637547634
25082.4,-1436.7440637547634
25084.4,-1410.1726351833347
25086.4,-1347.0297780404778
25088.4,-1295.0297780404776
25090.4,-1284.315492326192
25092.4,-1296.4583494690492
25094.4,-1294.172635183335
25096.4,-1265.8869208976205
25098.4,-1242.1726351833347
25100.4,-1264.4583494690492
25102.4,-1332.1726351833347
25104.4,-1398.8869208976205
25106.4,-1430.7440637547634
25108.4,-1443.8869208976207
25110.4,-1468.0297780404776
25112.4,-1495.0297780404776
25114.4,-1478.7440637547634
25116.4,-1378.4583494690492
25118.4,-1189.7440637547631
25120.4,-933.7440637547634
25122.4,-627.6012066119063
25124.4,-274.45834946904915
25126.4,121.39879338809368
25128.4,532.9702219595222
25130.4,896.5416505309507
25132.38,1129.827364816665
25134.35,1185.684507673808
25136.32,1079.1130791023793
25138.3,839.1130791023793
25140.3,462.9702219595222
25142.3,-48.601206611906434
25144.3,-631.0297780404778
25146.3,-1173.172635183335
25148.3,-1590.172635183335
25150.3,-1863.6012066119063
25152.3,-2020.0297780404776
25154.3,-2086.6012066119065
25156.3,-2068.315492326192
25158.3,-1966.8869208976205
25160.3,-1813.6012066119063
25162.3,-1669.601206611906
25164.3,-1585.3154923261918
25166.3,-1555.4583494690492
25168.3,-1526.3154923261923
25170.3,-1463.0297780404776
25172.3,-1400.0297780404776
25174.3,-1391.4583494690492
25176.3,-1426.315492326192
25178.3,-1438.6012066119063
25180.3,-1401.7440637547634
25182.3,-1359.3154923261918
25184.3,-1355.0297780404778
25186.3,-1372.6012066119063
25188.3,-1366.0297780404776
25190.3,-1320.4583494690492
25192.3,-1269.0297780404776
25194.3,-1252.601206611906
25196.3,-1273.0297780404776
25198.3,-1292.8869208976207
25200.3,-1285.0297780404778
25202.3,-1263.172635183335
25204.3,-1258.4583494690492
25206.3,-1280.1726351833347
25208.3,-1307.8869208976205
25210.3,-1313.6012066119065
25212.28,-1289.8869208976205
25214.25,-1258.8869208976205
25216.22,-1249.315492326192
25218.2,-1261.6012066119063
25220.2,-1264.0297780404776
25222.2,-1230.1726351833347
25224.2,-1177.6012066119063
25226.2,-1153.4583494690492
25228.2,-1173.315492326192
25230.2,-1195.4583494690492
25232.2,-1178.315492326192
25234.2,-1140.172635183335
25236.2,-1131.6012066119063
25238.2,-1162.6012066119063
25240.2,-1188.3154923261918
25242.2,-1169.6012066119063
25244.2,-1126.4583494690492
25246.2,-1110.0297780404776
25248.2,-1130.8869208976205
25250.2,-1143.4583494690492
25252.2,-1111.172635183335
25254.2,-1059.172635183335
25256.2,-1037.6012066119063
25258.2,-1055.172635183335
25260.2,-1076.6012066119063
25262.2,-1075.7440637547634
25264.2,-1065.8869208976205
25266.2,-1076.7440637547634
25268.2,-1116.7440637547634
25270.2,-1162.8869208976205
25272.2,-1182.4583494690492
25274.2,-1164.172635183335
25276.2,-1129.3154923261918
25278.2,-1109.3154923261918
25280.2,-1109.172635183335
25282.2,-1101.7440637547634
25284.2,-1062.4583494690492
25286.2,-1005.0297780404777
25288.2,-970.7440637547635
25290.2,-976.8869208976206
25292.18,-987.315492326192
25294.15,-955.6012066119063
25296.13,-888.315492326192
25298.1,-838.7440637547636
25300.1,-834.0297780404778
25302.1,-841.1726351833348
25304.1,-814.6012066119063
25306.1,-757.458349469049
25308.1,-714.7440637547634
25310.1,-714.0297780404777
25312.1,-727.0297780404778
25314.1,-702.4583494690492
25316.1,-633.0297780404777
25318.1,-569.1726351833349
25320.1,-550.4583494690492
25322.1,-551.4583494690493
25324.1,-520.315492326192
25326.1,-454.02977804047777
25328.1,-398.6012066119064
25330.1,-384.3154923261921
25332.1,-392.02977804047777
25334.1,-387.02977804047777
25336.1,-357.6012066119064
25338.1,-315.3154923261921
25340.1,-279.6012066119064
25342.1,-267.88692089762066
25344.1,-277.88692089762066
25346.1,-277.8869208976206
25348.1,-245.02977804047777
25350.1,-207.7440637547635
25352.1,-212.7440637547635
25354.1,-252.60120661190635
25356.1,-271.88692089762066
25358.1,-243.31549232619207
25360.1,-201.31549232619207
25362.1,-191.0297780404778
25364.1,-212.7440637547635
25366.1,-227.4583494690492
25368.1,-211.02977804047777
25370.1,-187.31549232619204
25372.07,-198.60120661190632
25374.05,-249.45834946904918
25376.03,-298.17263518333493
25378.0,-308.4583494690492
25380.0,-296.3154923261921
25382.0,-308.88692089762066
25384.0,-358.31549232619204
25386.0,-401.17263518333493
25388.0,-399.3154923261921
25390.0,-378.4583494690492
25392.0,-393.3154923261921
25394.0,-447.8869208976206
25396.0,-493.45834946904915
25398.0,-503.31549232619204
25400.0,-502.8869208976206
25402.0,-521.315492326192
25404.0,-550.7440637547635
25406.0,-568.315492326192
25408.0,-571.1726351833349
25410.0,-572.8869208976207
25412.0,-582.7440637547635
25414.0,-606.1726351833349
25416.0,-645.7440637547635
25418.0,-689.1726351833349
25420.0,-715.1726351833349
25422.0,-728.6012066119064
25424.0,-761.7440637547635
25426.0,-824.8869208976207
25428.0,-882.1726351833348
25430.0,-897.8869208976205
25432.0,-884.6012066119063
25434.0,-883.3154923261919
25436.0,-907.8869208976205
25438.0,-931.0297780404777
25440.0,-922.7440637547634
25442.0,-890.7440637547635
25444.0,-874.315492326192
25446.0,-899.0297780404778
25448.0,-946.315492326192
25450.0,-974.7440637547635
25451.97,-969.8869208976206
25453.95,-961.4583494690492
25455.93,-983.1726351833348
25457.9,-1026.8869208976207
25459.9,-1053.6012066119063
25461.9,-1043.4583494690492
25463.9,-1019.6012066119063
25465.9,-1016.8869208976205
25467.9,-1039.8869208976207
25469.9,-1060.8869208976205
25471.9,-1057.315492326192
25473.9,-1040.6012066119065
25475.9,-1042.315492326192
25477.9,-1073.7440637547636
25479.9,-1112.6012066119063
25481.9,-1130.0297780404776
25483.9,-1121.4583494690492
25485.9,-1106.315492326192
25487.9,-1103.8869208976207
25489.9,-1110.4583494690492
25491.9,-1102.6012066119063
25493.9,-1064.8869208976207
25495.9,-1013.6012066119063
25497.9,-983.6012066119063
25499.9,-987.7440637547635
25501.9,-997.1726351833349
25503.9,-978.6012066119064
25505.9,-943.315492326192
25507.9,-934.6012066119064
25509.9,-964.8869208976206
25511.9,-997.6012066119064
25513.9,-995.4583494690492
25515.9,-963.6012066119063
25517.9,-941.7440637547635
25519.9,-959.4583494690492
25521.9,-993.8869208976207
25523.9,-997.3154923261922
25525.9,-970.4583494690492
25527.9,-959.1726351833349
25529.9,-976.0297780404777
25531.9,-990.1726351833348
25533.9,-987.4583494690492
25535.9,-979.8869208976205
25537.9,-967.0297780404777
25539.8,-942.7440637547634
25541.8,-923.7440637547635
25543.8,-929.1726351833349
25545.8,-942.6012066119063
25547.8,-930.1726351833348
25549.8,-896.315492326192
25551.8,-884.1726351833349
25553.8,-908.0297780404778
25555.8,-931.315492326192
25557.8,-925.8869208976205
25559.8,-901.315492326192
25561.8,-874.8869208976205
25563.8,-855.8869208976206
25565.8,-846.6012066119063
25567.8,-826.4583494690492
25569.8,-770.1726351833348
25571.8,-698.0297780404777
25573.8,-662.0297780404777
25575.8,-674.0297780404777
25577.8,-695.8869208976205
25579.8,-704.4583494690492
25581.8,-723.4583494690492
25583.8,-781.6012066119063
25585.8,-871.8869208976205
25587.8,-965.0297780404776
25589.8,-1036.4583494690492
25591.8,-1076.0297780404776
25593.8,-1095.315492326192
25595.8,-1122.6012066119063
25597.8,-1162.6012066119065
25599.8,-1176.0297780404776
25601.8,-1135.172635183335
25603.8,-1076.4583494690492
25605.8,-1054.315492326192
25607.8,-1062.8869208976207
25609.8,-1048.172635183335
25611.8,-993.0297780404777
25613.8,-945.6012066119063
25615.8,-948.7440637547634
25617.8,-978.6012066119063
25619.8,-980.6012066119062
25621.78,-941.0297780404777
25623.75,-895.8869208976205
25625.72,-881.315492326192
25627.7,-896.0297780404778
25629.7,-909.7440637547635
25631.7,-901.1726351833348
25633.7,-883.315492326192
25635.7,-885.4583494690492
25637.7,-915.7440637547635
25639.7,-954.6012066119063
25641.7,-981.7440637547634
25643.7,-994.0297780404778
25645.7,-1003.315492326192
25647.7,-1028.4583494690492
25649.7,-1077.0297780404778
25651.7,-1126.6012066119063
25653.7,-1138.7440637547634
25655.7,-1096.7440637547634
25657.7,-1016.4583494690492
25659.7,-907.315492326192
25661.7,-737.6012066119064
25663.7,-464.0297780404779
25665.7,-94.60120661190638
25667.7,304.25593624523646
25669.7,670.1130791023793
25671.7,991.9702219595222
25673.7,1276.1130791023793
25675.7,1481.970221959522
25677.7,1528.3987933880935
25679.7,1370.6845076738077
25681.7,1045.1130791023793
25683.7,627.2559362452365
25685.7,167.25593624523657
25687.7,-314.6012066119063
25689.7,-781.315492326192
25691.7,-1159.172635183335
25693.7,-1380.315492326192
25695.7,-1437.601206611906
25697.7,-1385.7440637547634
25699.7,-1288.6012066119063
25701.68,-1174.1726351833347
25703.65,-1042.1726351833347
25705.63,-901.8869208976205
25707.6,-788.0297780404778
25709.6,-731.4583494690492
25711.6,-721.6012066119063
25713.6,-714.7440637547635
25715.6,-684.4583494690493
25717.6,-648.7440637547635
25719.6,-637.8869208976206
25721.6,-654.6012066119063
25723.6,-676.7440637547635
25725.6,-682.315492326192
25727.6,-666.0297780404778
25729.6,-644.7440637547635
25731.6,-642.0297780404777
25733.6,-656.8869208976205
25735.6,-655.6012066119064
25737.6,-611.7440637547635
25739.6,-548.4583494690492
25741.6,-519.0297780404777
25743.6,-538.8869208976206
25745.6,-560.6012066119064
25747.6,-537.7440637547635
25749.6,-493.7440637547635
25751.6,-489.7440637547635
25753.6,-530.8869208976206
25755.6,-551.8869208976207
25757.6,-508.74406375476343
25759.6,-442.17263518333493
25761.6,-419.17263518333493
25763.6,-439.6012066119063
25765.6,-443.74406375476343
25767.6,-401.7440637547635
25769.6,-349.31549232619204
25771.6,-330.7440637547635
25773.6,-346.0297780404778
25775.6,-365.17263518333493
25777.6,-364.45834946904915
25779.6,-341.17263518333493
25781.57,-313.7440637547635
25783.55,-308.0297780404778
25785.53,-324.8869208976206
25787.5,-328.6012066119063
25789.5,-291.31549232619204
25791.5,-238.31549232619204
25793.5,-220.0297780404778
25795.5,-245.88692089762063
25797.5,-271.6012066119063
25799.5,-254.02977804047777
25801.5,-201.4583494690492
25803.5,-162.0297780404778
25805.5,-164.60120661190635
25807.5,-181.60120661190635
25809.5,-162.02977804047777
25811.5,-100.60120661190636
25813.5,-49.029778040477794
25815.5,-48.45834946904923
25817.5,-68.88692089762066
25819.5,-45.60120661190636
25821.5,32.970221959522206
25823.5,106.54165053095078
25825.5,123.9702219595222
25827.5,108.82736481666505
25829.5,120.68450767380791
25831.5,171.39879338809362
25833.5,215.11307910237934
25835.5,215.9702219595222
25837.5,195.82736481666507
25839.5,201.39879338809365
25841.5,244.97022195952223
25843.5,295.3987933880936
25845.5,319.5416505309508
25847.5,317.6845076738079
25849.5,316.5416505309508
25851.5,338.82736481666507
25853.5,384.2559362452364
25855.5,432.2559362452364
25857.5,461.25593624523646
25859.5,475.25593624523646
25861.47,507.25593624523646
25863.45,581.9702219595222
25865.43,674.684507673808
25867.4,733.5416505309507
25869.4,746.3987933880936
25871.4,758.3987933880936
25873.4,809.1130791023793
25875.4,876.8273648166651
25877.4,907.6845076738078
25879.4,890.2559362452364
25881.4,875.827364816665
25883.4,910.6845076738078
25885.4,971.1130791023793
25887.4,995.9702219595221
25889.4,974.2559362452364
25891.4,959.1130791023793
25893.4,992.9702219595222
25895.4,1049.6845076738077
25897.4,1069.1130791023793
25899.4,1033.5416505309506
25901.4,994.1130791023793
25903.4,1006.827364816665
25905.4,1058.5416505309506
25907.4,1086.6845076738077
25909.4,1068.5416505309508
25911.4,1045.5416505309506
25913.4,1056.827364816665
25915.4,1088.5416505309506
25917.4,1101.3987933880935
25919.4,1075.3987933880935
25921.4,1025.3987933880935
25923.4,985.3987933880935
25925.4,977.5416505309506
25927.4,985.2559362452365
25929.4,972.5416505309506
25931.4,931.9702219595221
25933.4,896.827364816665
25935.4,893.3987933880936
25937.4,903.6845076738078
25939.4,890.684507673808
25941.38,848.3987933880935
25943.35,804.3987933880936
25945.32,782.2559362452364
25947.3,778.6845076738077
25949.3,770.684507673808
25951.3,733.6845076738078
25953.3,666.5416505309507
25955.3,605.3987933880936
25957.3,582.5416505309508
25959.3,572.5416505309507
25961.3,524.3987933880936
25963.3,446.9702219595221
25965.3,406.1130791023793
25967.3,431.2559362452364
25969.3,477.11307910237923
25971.3,492.5416505309507
25973.3,482.3987933880936
25975.3,485.25593624523646
25977.3,515.8273648166651
25979.3,548.5416505309508
25981.3,551.3987933880936
25983.3,524.1130791023793
25985.3,493.6845076738078
25987.3,482.9702219595221
25989.3,492.54165053095073
25991.3,505.25593624523646
25993.3,501.25593624523646
25995.3,479.39879338809357
25997.3,464.25593624523646
25999.3,477.54165053095073
26001.3,502.68450767380784
26003.3,501.54165053095073
26005.3,468.1130791023793
26007.3,441.2559362452365
26009.3,452.827364816665
26011.3,482.11307910237934
26013.3,482.1130791023793
26015.3,443.9702219595222
26017.3,410.6845076738079
26019.3,421.827364816665
26021.28,458.39879338809357
26023.25,463.9702219595222
26025.22,422.97022195952223
26027.2,387.5416505309508
26029.2,397.2559362452365
26031.2,413.82736481666507
26033.2,384.97022195952223
26035.2,332.97022195952223
26037.2,315.2559362452365
26039.2,338.68450767380796
26041.2,373.1130791023793
26043.2,412.6845076738079
26045.2,463.9702219595222
26047.2,510.6845076738079
26049.2,534.5416505309508
26051.2,547.684507673808
26053.2,568.6845076738078
26055.2,587.2559362452364
26057.2,583.5416505309508
26059.2,563.9702219595222
26061.2,546.8273648166651
26063.2,536.684507673808
26065.2,536.5416505309507
26067.2,547.8273648166651
26069.2,547.827364816665
26071.2,520.1130791023793
26073.2,501.9702219595222
26075.2,533.8273648166651
26077.2,581.5416505309507
26079.2,582.8273648166651
26081.2,548.2559362452365
26083.2,545.3987933880936
26085.2,599.3987933880935
26087.2,665.9702219595221
26089.2,700.684507673808
26091.2,714.2559362452365
26093.2,744.2559362452365
26095.2,797.2559362452365
26097.2,841.2559362452365
26099.2,846.3987933880937
26101.18,816.9702219595222
26103.15,783.9702219595222
26105.13,770.3987933880936
26107.1,767.684507673808
26109.1,749.684507673808
26111.1,706.8273648166651
26113.1,655.3987933880936
26115.1,615.1130791023793
26117.1,590.5416505309508
26119.1,570.827364816665
26121.1,539.3987933880936
26123.1,490.39879338809357
26125.1,441.827364816665
26127.1,420.54165053095073
26129.1,426.25593624523646
26131.1,425.54165053095073
26133.1,399.39879338809357
26135.1,376.9702219595222
26137.1,395.6845076738079
26139.1,442.6845076738079
26141.1,467.5416505309508
26143.1,448.6845076738079
26145.1,418.6845076738079
26147.1,421.3987933880936
26149.1,459.6845076738079
26151.1,497.3987933880936
26153.1,507.25593624523646
26155.1,501.9702219595222
26157.1,511.25593624523646
26159.1,539.684507673808
26161.1,559.684507673808
26163.1,548.1130791023793
26165.1,516.5416505309507
26167.1,496.1130791023793
26169.1,501.5416505309508
26171.1,520.2559362452364
26173.1,528.3987933880936
26175.1,510.39879338809357
26177.1,473.25593624523646
26179.1,445.3987933880936
26181.07,447.39879338809357
26183.05,464.82736481666495
26185.03,478.827364816665
26187.0,521.3987933880936
26189.0,662.1130791023793
26191.0,924.8273648166651
26193.0,1258.2559362452364
26195.0,1605.6845076738077
26197.0,1968.1130791023793
26199.0,2362.255936245236
26201.0,2748.398793388093
26203.0,3035.827364816665
26205.0,3154.1130791023793
26207.0,3098.2559362452366
26209.0,2908.3987933880935
26211.0,2617.1130791023793
26213.0,2228.8273648166646
26215.0,1755.113079102379
26217.0,1258.1130791023793
26219.0,836.5416505309507
26221.0,556.6845076738078
26223.0,407.11307910237934
26225.0,332.9702219595222
26227.0,307.3987933880936
26229.0,344.2559362452365
26231.0,443.6845076738079
26233.0,559.5416505309507
26235.0,635.6845076738078
26237.0,656.3987933880936
26239.0,651.3987933880936
26241.0,660.8273648166651
26243.0,695.5416505309507
26245.0,727.2559362452364
26247.0,726.8273648166652
26249.0,706.9702219595223
26251.0,709.3987933880936
26253.0,751.1130791023794
26255.0,801.5416505309508
26257.0,817.9702219595222
26259.0,795.6845076738077
26260.97,775.2559362452365
26262.95,792.3987933880936
26264.93,827.8273648166651
26266.9,832.5416505309508
26268.9,799.9702219595222
26270.9,783.1130791023793
26272.9,827.1130791023793
26274.9,905.5416505309508
26276.9,950.684507673808
26278.9,940.3987933880935
26280.9,924.1130791023793
26282.9,953.9702219595222
26284.9,1016.8273648166648
26286.9,1059.6845076738077
26288.9,1064.5416505309506
26290.9,1064.3987933880935
26292.9,1090.5416505309506
